"badge_id","badge_title","badge_description","badge_icon_url","badge_awarded_count","badge_activation_date","usage_count"
"1269","#4B0082 - Devtoberfest 2023 - Get Started with UI5 Web Components for React","As part of Devtoberfest 2023 - completed Tutorial: Get Started with UI5 Web Components for React","https://community.sap.com/html/@F66DA63F5A8388DFCD1ADC448AE018F7/badge_icons/fest-hex-4B0082.png","805","2024-01-26T23:33:23.614+01:00","793"
"12","Tour the SAP Community 2022","Toured the SAP Community and got an overview of the latest features that were added in 2022. You learned how to get started and navigate through the SAP Community; how to follow content, tags, people; how to engage with your fellow SAP Community members.","https://community.sap.com/html/@9173374943A4FBC657368EAED3C17F53/badge_icons/manual_TourtheSAPCommunity2022.png","790","2024-01-26T20:48:26.038+01:00","791"
"1227","#872657 - Devtoberfest 2023 - Create a Customer List Page in an MDK App","As part of Devtoberfest 2023 - completed Tutorial: Create a Customer List Page in an MDK App","https://community.sap.com/html/@8BE2BE0D8E3559A819E8694851D86CA6/badge_icons/fest-hex-872657.png","805","2024-01-26T23:38:18.777+01:00","789"
"1352","Ready for the SAP HANA Innovation Award","Get ready for HANA Innovation Award by reading and bookmarking the HANA Innovation Awards announcement blog","https://community.sap.com/html/@8D79FF1F554B101D513D51D8455AA346/badge_icons/ready-for-the-sap-hana-innovation-award.png","897","2024-01-26T23:23:42.166+01:00","782"
"1193","#9B30FF - Devtoberfest 2023 - Enhance the Business Object Data Model and Enable OData Streams","As part of Devtoberfest 2023 - completed Tutorial: Enhance the Business Object Data Model and Enable OData Streams","https://community.sap.com/html/@12B8FEAD85E48AC00B17B4BB2A04C8D6/badge_icons/fest-hex-9B30FF.png","780","2024-01-26T23:41:18.759+01:00","779"
"337","SAP TechEd 2016 Attendee Las Vegas","Attendee at SAP TechEd Las Vegas in 2016. Register to attend SAP TechEd 2016 Las Vegas and provide the link to your community profile page.","https://community.sap.com/html/@BA3BBDE61AA7F4F5E18B672AD93AC951/badge_icons/manual_SAPTechEd2016AttendeeLasVegas.png","865","2024-01-26T23:13:38.870+01:00","776"
"1646","#030501 - Devtoberfest 2024 - Send and Receive Test SAP Event Mesh","As part of Devtoberfest 2024 - Completed Tutorial: Send and Receive Test SAP Event Mesh","https://community.sap.com/html/@C92913C81121110E9628B4D0BF77173E/badge_icons/fest-hex-030501%20Devtoberfest%202024.png","770","2024-09-30T09:23:16.286+02:00","768"
"1208","#B3EE3A - Devtoberfest 2023 - Add an API Proxy to a Product","As part of Devtoberfest 2023 - completed Tutorial: Add an API Proxy to a Product","https://community.sap.com/html/@0F0BCA1873B0947D58C76D4570BEB95B/badge_icons/fest-hex-B3EE3A.png","785","2024-01-26T23:42:12.556+01:00","760"
"935","I Accept the SAP Learning Hub Myth Buster Challenge","Bookmark the SAP Learning Hub Myth Buster Challenge blog post on SCN","https://community.sap.com/html/@2166AB8C6AF9E96101275D7218097F11/badge_icons/i-accept-the-sap-learning-hub-myth-buster-challenge.png","856","2024-01-27T01:44:36.869+01:00","758"
"48","Get Started with ABAP Development on-Premise","The ideal starting point for newcomers to ABAP Development on-premise: Installed the IDE, connected to an ABAP application server, created your first application, and created a database table.","https://community.sap.com/html/@0A7264780C0E9C8B049BF9F49D8AC09D/badge_icons/manual_GetStartedwithABAPDevelopment.png","778","2024-01-26T21:52:46.598+01:00","757"
"533","SAP Community Fan 2020","Showed your commitment to the SAP Community. Performed at least one of the following activities every day, for 5 days (midnight to midnight UTC) in a row: Publish a blog post, comment, question, or an answer Like any blog post or comment Vote any question or answer up or down_ Follow any person, tag, blog post, question, answer, or Coffee Corner discussion_ Update your profile picture, """"About me"""" text, spoken languages, expertise, or Elsewhere links","https://community.sap.com/html/@1BCE01101FB281673273778DF03B66DB/badge_icons/manual_SAPCommunityFan2020.png","771","2024-01-26T21:06:33.233+01:00","745"
"1618","#413E44 - Devtoberfest 2024 - Use Trial to Extract Information from Custom Documents with Generative AI and Document Information Extraction","As part of Devtoberfest 2024 - Use Trial to Extract Information from Custom Documents with Generative AI and Document Information Extraction","https://community.sap.com/html/@CBA4A453EF7A8590A72CFE4483B0C96C/badge_icons/fest-hex-413E44%20Devtoberfest%202024.png","731","2024-09-23T09:27:47.969+02:00","729"
"84","Take a Deep Dive into OData","Learned about the SAP Business Technology Platform tools for working with OData by building a simple OData backend service, with data from an SAP HANA database.","https://community.sap.com/html/@BC3ACDBC2CCF3E1B9EE48845D47D0224/badge_icons/manual_TakeaDeepDiveintoOData.png","753","2024-01-26T21:54:53.496+01:00","722"
"1518","Connectivity to Non-SAP Applications using SAP Integration Suite","Set up your own SAP Integration Suite tenant and a third-party application, and designed and executed an integration scenario that read information from the third-party application.","https://community.sap.com/html/@CBF4A030207C35B013F8B11980BBBAAC/badge_icons/scp-integration-suite-green.png","719","2024-01-26T22:08:18.812+01:00","718"
"1270","#8B8682 - Devtoberfest 2023 - Create a Card Component","As part of Devtoberfest 2023 - completed Tutorial: Create a Card Component","https://community.sap.com/html/@57E01045C98933F3A7C39155D7BBF6E4/badge_icons/fest-hex-8B8682.png","723","2024-01-26T23:39:59.765+01:00","709"
"1301","SAP TechEd 2015 Speaker","Gave a lecture presentation, hands-on session or networking lounge session at SAP TechEd 2015","https://community.sap.com/html/@A39FCA470875173BD2AD987860E9929A/badge_icons/sap-teched-2015-speaker.png","765","2024-01-26T23:14:34.693+01:00","703"
"925","I voted for the ""Real Founder of SCN""","Vote for the best SCN Founder video via poll on SCN","https://community.sap.com/html/@7BDC45990A3571B4C071C093C2CEED93/badge_icons/i-voted-for-the-real-founder-of-scn.png","786","2024-01-27T01:08:35.283+01:00","702"
"1442","#F0F8FF - Devtoberfest 2023 - Improve User Experience of the List and Detail Page","As part of Devtoberfest 2023 - completed Tutorial: Improve User Experience of the List and Detail Page","https://community.sap.com/html/@E504A6D92F147EA597B8B4C8527AE751/badge_icons/fest-hex-F0F8FF.png","703","2024-01-26T23:50:13.842+01:00","697"
"940","I Voted in One of the SAP Learning Hub Myth Buster Polls","Vote in a poll for the SAP Learning Hub Myth Buster Challenge and share your experience. Click the gear to flip the tile and find out how","https://community.sap.com/html/@2B1A4EFC04C730C05DFDC08F64EB84BE/badge_icons/i-voted-in-one-of-the-sap-learning-hub-myth-buster-polls.png","766","2024-01-27T00:54:22.508+01:00","689"
"348","SAP TechEd 2017 Attendee Las Vegas","Attendee at SAP TechEd Las Vegas in 2017. Register to attend SAP TechEd 2017 Las Vegas and provide the link to your community profile page.","https://community.sap.com/html/@432D3F4A7F34519794FE5AF38845708C/badge_icons/manual_SAPTechEd2017AttendeeLasVegas.png","775","2024-01-26T23:12:48.558+01:00","689"
"711","#8BF866 - Devtoberfest 2021 - Create a CAP-Based Application","As part of Devtoberfest 2021 - completed tutorial: Create a CAP-Based Application","https://community.sap.com/html/@8AD1FA4FFA88DC940EF7A8E962510769/badge_icons/8BF866-devtoberfest-2021.png","693","2024-01-27T00:05:28.850+01:00","689"
"497","Q&A Savvy","Took the Ask and Answer Questions on SAP Community tutorial. Learned how to search for answers in SAP Community, ask clear questions, find and answer questions from other members, and more.","https://community.sap.com/html/@0F89E6A919A54C42A3F14E6DEA72ABD9/badge_icons/manual_Q&ASavvy.png","717","2024-01-26T21:22:51.392+01:00","687"
"475","#FCF8F3 - Devtoberfest 2022 Scavenger Hunt - Start Your MDK Application in the Editor","As part of Devtoberfest 2022 Scavenger Hunt - completed tutorial: Start Your MDK Application in the Editor","https://community.sap.com/html/@EE26CEE69609EAE1F73B826032218482/badge_icons/2022-dev-FCF8F3.png","695","2024-01-27T00:12:16.852+01:00","677"
"710","#70F4EE - Devtoberfest 2021 - Create a Directory for Development	","As part of Devtoberfest 2021 - completed tutorial: Create a Directory for Development","https://community.sap.com/html/@26382D091E6C410F9974A930B1A9489D/badge_icons/70F4EE-devtoberfest-2021.png","675","2024-01-27T00:25:29.153+01:00","672"
"641","#39FADD - Devtoberfest 2022 Scavenger Hunt - Create a User Interface with CAP (SAP HANA Cloud)","As part of Devtoberfest 2022 Scavenger Hunt - completed tutorial:&nbsp;Create a User Interface with CAP (SAP HANA Cloud)","https://community.sap.com/html/@7AE30E143F483E5E76B90CEBF59777DC/badge_icons/2022-dev-39FADD.png","677","2024-01-27T00:01:13.728+01:00","668"
"1161","Attentive","5 kudos given! You've made someones day.","https://community.sap.com/html/@694DA2F47AEE0F2F4958378733B4B66E/badge_icons/manual_attentive.png","668","2024-01-27T01:15:19.715+01:00","667"
"947","DGIII Accept Challenge","Accept the DataGeek III Challenge. Click the gear to flip the tile and find out how.","https://community.sap.com/html/@36BE1F0D3D427623CC7A7ECE0FE995D6/badge_icons/dgiii-accept-challenge.png","758","2024-01-27T00:58:10.484+01:00","665"
"76","Build an Application End-to-End using CAP, Node.js and VS Code","CROSS TOPIC:&nbsp;Developed a business application using SAP Cloud Application Programming Model (CAP), starting&nbsp;on your local environment, creating UIs and deploying your application to SAP Business Technology Platform (SAP BTP)","https://community.sap.com/html/@BEFEF51BC2D4A53C1AE1292A2C6B94E8/badge_icons/manual_BuildanApplicationEnd-to-EndusingCAPandNode.js.png","669","2024-01-26T21:39:47.795+01:00","664"
"1228","#2E8B57 - Devtoberfest 2023 - Create a Customer Detail Page in an MDK App","As part of Devtoberfest 2023 - completed Tutorial: Create a Customer Detail Page in an MDK App","https://community.sap.com/html/@166EC22A5018C562CFB47AF2E327E7F1/badge_icons/fest-hex-2E8B57.png","678","2024-01-26T23:30:05.543+01:00","664"
"890","SCN Survey 2013","Gave input about SAP Community Network: filled out the 2013 SCN Survey","https://community.sap.com/html/@5DF650E4D855E19372C9F9F15EBDD200/badge_icons/scn-survey-2013.png","746","2024-01-27T01:04:59.977+01:00","663"
"1477","#FFBBFF - Devtoberfest 2023 - Create Sales Order Business Process","As part of Devtoberfest 2023 - completed Scavenger Hunt Tutorial: Create Sales Order Business Process","https://community.sap.com/html/@EE0F12B3E2E2479866D37688D6C12594/badge_icons/fest-hex-FFBBFF.png","669","2024-01-26T23:51:57.982+01:00","662"
"1271","#EEDC82 - Devtoberfest 2023 - Integrate Charts and Conditional Rendering","As part of Devtoberfest 2023 - completed Tutorial: Integrate Charts and Conditional Rendering","https://community.sap.com/html/@77004462D5000A19302540A72C98E432/badge_icons/fest-hex-EEDC82.png","675","2024-01-26T23:49:46.240+01:00","661"
"120","Automate and Extend Employee Onboarding","Built and deployed an extension to the employee onboarding scenario from SAP SuccessFactors using Workflow, Business Rules and Process Visibility.","https://community.sap.com/html/@A79636D1702B7CBA924D1285DE7F6062/badge_icons/manual_AutomateandExtendEmployeeOnboarding.png","677","2024-01-26T21:58:06.766+01:00","660"
"607","#78227C - Devtoberfest 2022 - Enable SAP BTP, Kyma Runtime","As part of Devtoberfest 2022 - completed tutorial: Enable SAP BTP, Kyma Runtime","https://community.sap.com/html/@FA12783EFAC87A4CF51202C03966775A/badge_icons/2022-dev-78227C.png","665","2024-01-27T00:04:17.472+01:00","659"
"1194","#BF3EFF - Devtoberfest 2023 - Enhance the Business Object Behavior With Unmanaged Internal Numbering","As part of Devtoberfest 2023 - completed Tutorial: Enhance the Business Object Behavior With Unmanaged Internal Numbering","https://community.sap.com/html/@BC4A14E5654CC3DD7493686573600401/badge_icons/fest-hex-BF3EFF.png","659","2024-01-26T23:42:58.753+01:00","659"
"1728","#A1A3AD - Devtoberfest 2024 - Create SAP Build App to Trigger Workflow","As part of Devtoberfest 2024 - Completed Tutorial: Create SAP Build App to Trigger Workflow","https://community.sap.com/html/@4F02AE47A45E36E12E300AE97EE92C39/badge_icons/fest-hex-A1A3AD%20Devtoberfest%202024.png","659","2024-10-11T10:10:35.906+02:00","659"
"1473","#9A32CD - Devtoberfest 2023 - Create an App for SAP Build Work Zone, standard edition","As part of Devtoberfest 2023 - completed Scavenger Hunt Tutorial: Create an App for SAP Build Work Zone, standard edition","https://community.sap.com/html/@40A9E705DE7F7DC314F13D6B27D25950/badge_icons/fest-hex-9A32CD.png","662","2024-01-26T23:41:07.724+01:00","658"
"1846","50 Answers Accepted as Solutions","You have at least 50 answers accepted as solutions, amazing! Keep contributing good answers!","https://community.sap.com/html/@11105A5D3E625B8DBC35B68D860B7344/badge_icons/50-accepted-answers.png","651","2025-08-19T20:41:11.564+02:00","656"
"551","#CFC309 - Devtoberfest 2022 - Enable SAP BTP, Kyma Runtime","As part of Devtoberfest 2022 - completed tutorial: Enable SAP BTP, Kyma Runtime","https://community.sap.com/html/@FA06ABE9695B62973E750385F526BAC2/badge_icons/2022-dev-CFC309.png","657","2024-01-27T00:09:17.621+01:00","651"
"738","#B9F184 - Devtoberfest 2021 - Take a Tour of SAP BTP Trial","As part of Devtoberfest 2021 - completed tutorial: Take a Tour of SAP BTP Trial","https://community.sap.com/html/@0489AAF0B0928ACA0089F19B51EA21A4/badge_icons/B9F184-devtoberfest-2021.png","655","2024-01-27T00:27:18.662+01:00","647"
"345","SAP TechEd 2017 Attendee Barcelona","Attendee at SAP TechEd Barcelona in 2017. Register to attend SAP TechEd 2017 Barcelona and provide your community profile page URL.","https://community.sap.com/html/@60802E2C52A6E2C96353D9ACD51F9F18/badge_icons/manual_SAPTechEd2017AttendeeBarcelona.png","691","2024-01-26T23:12:30.257+01:00","639"
"28","Develop an App for SAP Build Work Zone, standard edition with Your Own Dev Tools","Leverage local development tools to build an SAP Fiori app with enabled SAPUI5 flexibility features. The application will be connected to the public Northwind OData service and use enterprise-ready controls that fully leverage the capabilities of the OData protocol.","https://community.sap.com/html/@26983E6177F51BA8F2BE5EE10AE71315/badge_icons/manual_DevelopaFioriLaunchpadAppwithYourOwnDevTools.png","642","2024-01-26T21:56:30.575+01:00","636"
"484","#EEE7A3 - Devtoberfest 2022 Scavenger Hunt - Create Database Artifacts Using Core Data Services (CDS) for SAP HANA Cloud","As part of Devtoberfest 2022 Scavenger Hunt - completed tutorial:&nbsp;Create Database Artifacts Using Core Data Services (CDS) for SAP HANA Cloud","https://community.sap.com/html/@D5A59607737BE29B22FE7E6CE402F4F2/badge_icons/2022-dev-EEE7A3.png","643","2024-01-27T00:11:31.790+01:00","634"
"601","#85DF73 - Devtoberfest 2022 - Add Views and Define Routes to Access Them","As part of Devtoberfest 2022 - completed tutorial: Add Views and Define Routes to Access Them","https://community.sap.com/html/@BF130B415C180DBEB5B9B81EF5EA7DDA/badge_icons/2022-dev-85DF73.png","627","2024-01-27T00:12:46.124+01:00","623"
"1305","SAP TechEd 2015 Bangalore Attendee","Attendee at SAP TechEd 2015 Bangalore","https://community.sap.com/html/@BC24835EA019525F7CCD1207517B47E3/badge_icons/sap-teched-2015-bangalore-attendee.png","687","2024-01-26T23:15:01.193+01:00","622"
"605","#7E301E - Devtoberfest 2022 - Provision an Instance of SAP HANA Cloud, SAP HANA Database","As part of Devtoberfest 2022 - completed tutorial: Provision an Instance of SAP HANA Cloud, SAP HANA Database","https://community.sap.com/html/@025FAE587CE0A1C38B6FA0F9D06ED763/badge_icons/2022-dev-7E301E.png","624","2024-01-27T00:04:36.701+01:00","615"
"1306","SAP TechEd 2013 Speaker","Gave a lecture presentation, hands-on session or networking lounge session at SAP TechEd 2013","https://community.sap.com/html/@B310E307E07520033AD1B4547999F0AC/badge_icons/sap-teched-2013-speaker.png","669","2024-01-26T23:17:27.452+01:00","611"
